id,name
361, دانشگاه گیلان
362,دانشگاه دانشگاه مازندران
363,دانشگاه دانشگاه محقق اردبیلی
364,دانشگاه دانشگاه مراغه
365,دانشگاه دانشگاه ملایر
366,دانشگاه دانشگاه مهندسی فناوری های نوین قوچان
367,دانشگاه دانشگاه مهندسی علوم وفناوری های نوین گلبهار
368,مجتمع آموزش عالی دانشگاه نهاوند (ویژه دختران)
369,دانشگاه دانشگاه نیشابور
370,دانشگاه دانشگاه هرمزگان
371,دانشگاه دانشگاه هنر
372,دانشگاه دانشگاه هنر اسلامی تبریز
373,دانشگاه دانشگاه هنر اصفهان
374,دانشگاه دانشگاه هنرشیراز
375,دانشگاه دانشگاه ولایت
376,دانشگاه دانشگاه ولی عصر (عج)رفسنجان
377,دانشگاه دانشگاه یزد
378,دانشگاه دانشگاه کاشان
379,دانشگاه دانشگاه کردستان
380,دانشگاه دانشگاه یاسوج
381,دانشکده دانشکده ریاضی وکامپیوترخوانسار
382,دانشکده دانشکده کشاورزی ومنابع طبیعی داراب
383,دانشکده دانشکده فنی ومهندسی گلپایگان
384, سجاد
385,مجتمع آموزش عالی مجتمع آموزش عالی بم
386, مجتمع آموزش عالی پیامبراعظم(ص)
387,مجتمع آموزش عالی مجتمع آموزش عالی زرند
388,مجتمع آموزش عالی مجتمع آموزش عالی سراوان
389,مجتمع آموزش عالی مجتمع آموزش عالی گناباد
390,دانشکده مجتمع آموزش عالی شیروان
391,مجتمع آموزش عالی مجتمع آموزش عالی لارستان
392, مرکز آموزش عالی کازرون
393,مرکز آموزش عالی مرکزآموزش عالی اقلید
394,مرکز آموزش عالی مرکزآموزش عالی شهرضا
395,مرکز آموزش عالی مرکزآموزش عالی فنی ومهندسی بوئین زهرا
396,مرکز آموزش عالی مرکزآموزش عالی لامرد
397,مرکز آموزش عالی مرکزآموزش عالی ممسنی
398,مرکز آموزش عالی مرکز آموزش عالی محلات
399, مرکز پژوهشی مدیریت صنعتی ایران
400,مرکز آموزش عالی مرکزآموزش عالی کاشمر
401, مرکزرشد واحدهای فناوری دانشگاه کاشان
402,مرکز آموزش عالی دانشستان
403,مرکز آموزش عالی دانشکده اصول الدین
404,مرکز آموزش عالی دانشکده الهیات و معارف اسلامی (هدی)
405,مرکز آموزش عالی دانشکده غیر دولتی غیر انتفاعی رفاه(ویژه خواهران)
406,مرکز آموزش عالی دانشوران
407,مرکز آموزش عالی دیلمان
408,مرکز آموزش عالی راغب اصفهانی
409,مرکز آموزش عالی راه دانش
410,مرکز آموزش عالی راهبرد شمال
411,مرکز آموزش عالی راهیان نوین دانش
412,مرکز آموزش عالی ربع رشید
413,مرکز آموزش عالی رجاء
414,مرکز آموزش عالی رحمان
415,مرکز آموزش عالی رسالت
416,مرکز آموزش عالی رسام
417,مرکز آموزش عالی رشد دانش
418,مرکز آموزش عالی رشدیه
419,مرکز آموزش عالی رضویه
420,مرکز آموزش عالی رودکی
421,مرکز آموزش عالی روزبه
422,مرکز آموزش عالی روزبهان
423,مرکز آموزش عالی رهپویان(ویژه خواهران)
424,مرکز آموزش عالی رهجویان دانش
425,مرکز آموزش عالی رهنما
426,مرکز آموزش عالی زاگرس
427,مرکز آموزش عالی زاویه
428,مرکز آموزش عالی زرندیه
429,مرکز آموزش عالی زرینه
430,مرکز آموزش عالی زنــــــددانش گستر
431,مرکز آموزش عالی سارویه
432,مرکز آموزش عالی ساریان
433,مرکز آموزش عالی ساعی
434,مرکز آموزش عالی سبحان
435,مرکز آموزش عالی سبز
436,مرکز آموزش عالی سبلان
437,مرکز آموزش عالی سپهر
438,مرکز آموزش عالی سراج
439,مرکز آموزش عالی سردار جنگل
440,مرکز آموزش عالی سفیردانش
441,مرکز آموزش عالی سلمان
442,مرکز آموزش عالی سمنگان
443,مرکز آموزش عالی سنــا
444,مرکز آموزش عالی سناباد
445,مرکز آموزش عالی سوره
446,مرکز آموزش عالی سهروردی
447,مرکز آموزش عالی سیلک
448,مرکز آموزش عالی سیمای دانش
449,مرکز آموزش عالی سینا
450,مرکز آموزش عالی شاندیز
451,مرکز آموزش عالی شاهرود
452,مرکز آموزش عالی شرق گلستان
453,مرکز آموزش عالی شفق
454,مرکز آموزش عالی شکوه شرق(ویژه خواهران)
455,مرکز آموزش عالی شمس
456,مرکز آموزش عالی شمس تبریزی
457,مرکز آموزش عالی شهاب دانش
458,مرکز آموزش عالی شهر آفتاب
459,مرکز آموزش عالی شهریار
460,مرکز آموزش عالی شهیدرضایی
461,مرکز آموزش عالی شیخ شهاب الدین محمود اهری
462,مرکز آموزش عالی صائب
463,مرکز آموزش عالی صالحان
464,مرکز آموزش عالی صبا
465,مرکز آموزش عالی صبح صادق
466,مرکز آموزش عالی صدرالمتالهین (صدرا)
467,مرکز آموزش عالی صفاهان
468,مرکز آموزش عالی صنعتی فولاد
469,مرکز آموزش عالی صنعتی قائم
470,مرکز آموزش عالی صنعتی مازندران
471,مرکز آموزش عالی صنعتی مراغه
472,مرکز آموزش عالی طبرستان
473,مرکز آموزش عالی طبری
474,مرکز آموزش عالی طلوع مهر
475,مرکز آموزش عالی عبدالرحمن صوفی رازی
476,مرکز آموزش عالی عطار
477,مرکز آموزش عالی عقیق
478,مرکز آموزش عالی 
479,مرکز آموزش عالی علاءالدوله سمنانی
480,مرکز آموزش عالی علم آموزان افلاک
481,مرکز آموزش عالی علامه امینی
482,مرکز آموزش عالی علامه جعفری
483,مرکز آموزش عالی علامه حلی
484,مرکز آموزش عالی علامه خوئی
485,مرکز آموزش عالی علامه دهخدا
486,مرکز آموزش عالی علامه رفیعی
487,مرکز آموزش عالی علامه طبرسی(رایان دانش سابق)
488,مرکز آموزش عالی علامه فیض کاشانی
489,مرکز آموزش عالی علامه قزوینی
490,مرکز آموزش عالی علامه مجلسی
491,مرکز آموزش عالی علامه نائینی
492,مرکز آموزش عالی علم گستر مهاجران
493,مرکز آموزش عالی علم و ادب نوین
494,مرکز آموزش عالی علم و فن
495,مرکز آموزش عالی علم و فناوری شمس
496,مرکز آموزش عالی علوم قرآن و حدیث علامه  مجلسی
497,مرکز آموزش عالی علوم و توسعه پایدارآریا
498,مرکز آموزش عالی علوم وفناوری آریان
499,مرکز آموزش عالی علوم و فنـاوری  سپاهان
